sequence_id,center_speed_mean,center_speed_max,center_speed_std,center_acceleration_mean,center_acceleration_max,center_acceleration_std,vertical_range,vertical_drop,sudden_vertical_change,torso_angle_mean,torso_angle_max,torso_angle_std,body_height_change,body_height_range,mean_joint_speed,max_joint_speed,std_joint_speed,instability_score,rf_prob_low,rf_prob_moderate,rf_prob_high,stgcn_logit_low,stgcn_logit_moderate,stgcn_logit_high,split,dataset,risk_level
S015C002P017R002A008,0.026656888,0.10944098,0.025505235,0.027839262,0.13883597,0.02800969,0.50353384,0.2345047,0.09648585,3.68752,8.599589,2.2413208,-1.0081873,2.0696893,0.054582696,1.1283352,0.087769836,0.11327507,0.8657686743704112,0.06327459771925809,0.07095672791033084,2.625460386276245,-1.9553266763687134,-1.7859641313552856,train,NTU,low_risk
S015C002P017R002A009,0.022177229,0.20697607,0.027535979,0.021426655,0.16928966,0.02524435,0.46212053,-0.26709992,0.07112557,6.097621,14.16021,4.4943357,1.004837,1.8350971,0.04265576,0.8502985,0.065279394,0.09281537,1.0,0.0,0.0,5.207949161529541,-3.472900629043579,-2.892963409423828,train,NTU,low_risk
S015C002P017R002A042,0.0249883,0.12549517,0.020272573,0.03416989,0.1227206,0.02635483,0.11735457,0.019876063,0.050914824,3.9575655,12.437297,3.1483135,-0.01458931,0.52078056,0.056412987,1.5329748,0.088658944,0.10893152,0.0017272147864882093,0.9982727852135118,0.0,-0.631925106048584,3.4977939128875732,-2.408818483352661,train,NTU,moderate_risk
S015C002P017R002A043,0.020081263,0.10667888,0.025009418,0.015743632,0.14097276,0.026520709,0.5222058,0.50147355,0.090206414,11.428515,37.864147,13.0250025,-2.7313123,2.7384057,0.043963816,1.0012609,0.07375045,0.09875987,0.009175853849333507,0.18659830308003628,0.8042258430706302,-1.5663233995437622,0.18441513180732727,0.5088765621185303,train,NTU,high_risk
S015C002P019R001A008,0.03056295,0.15823236,0.02707009,0.034383517,0.12661411,0.029636554,0.77492696,0.713587,0.13494328,22.655552,38.00218,10.712295,-1.7557328,2.0742867,0.061172783,0.84366333,0.07846517,0.10553526,0.7461959623716735,0.12006340127752867,0.13374063635079766,2.8170828819274902,-2.796135663986206,-1.3091586828231812,val,NTU,low_risk
S015C002P019R001A009,0.03898918,0.17587006,0.03348943,0.04538048,0.1696578,0.0355501,0.7820059,-0.55792165,0.06777102,11.899403,30.286211,7.657678,1.7577538,3.0212984,0.07856658,1.0992291,0.11441997,0.1479094,0.9856673474567803,0.005665985876552955,0.008666666666666666,5.238816738128662,-3.7240426540374756,-2.828768491744995,val,NTU,low_risk
S015C002P019R001A042,0.06295123,0.30174628,0.059416264,0.09394283,0.50417536,0.08659643,0.3090995,0.04347098,0.16463423,11.35135,27.60288,4.8430796,-0.5102701,1.2353821,0.12022793,1.8447334,0.19803137,0.25744763,0.02850730114821004,0.9613543681759542,0.010138330675835703,-2.174377918243408,2.059628963470459,-0.29726442694664,val,NTU,moderate_risk
S015C002P019R001A043,0.03768101,0.24111046,0.03810781,0.048394267,0.3178227,0.049104948,0.75791705,0.68491256,0.068853736,13.820621,31.529078,7.2954965,-3.9792817,4.2331686,0.08000543,2.760524,0.13769192,0.17579973,0.08873496000559267,0.16269342830809935,0.7485716116863079,-2.6533617973327637,-2.1949923038482666,2.795128583908081,val,NTU,high_risk
S015C002P019R002A008,0.04273562,0.25194478,0.04912731,0.05665651,0.35430783,0.064858444,0.6966587,0.2944534,0.2068175,4.9346704,32.452545,6.3019304,-1.502306,2.4824202,0.086538166,0.7474125,0.101670384,0.1507977,0.6996759069706552,0.1806756301594402,0.11964846286990437,5.33729362487793,-2.5824027061462402,-3.661831855773926,val,NTU,low_risk
S015C002P019R002A009,0.021275522,0.114924565,0.020726534,0.02342197,0.1601692,0.027232634,0.5014548,-0.34389138,0.06274772,1.1122595,17.288399,2.2267919,1.5779586,2.4593701,0.043035075,0.43760505,0.05263274,0.07335927,0.9912322073507541,0.006545570427023581,0.0022222222222222222,7.698125839233398,-4.345495223999023,-4.618808746337891,val,NTU,low_risk
S015C002P019R002A042,0.024917617,0.07750814,0.015620591,0.028503465,0.1138974,0.019427007,0.11639118,0.041778624,0.041166067,2.5730023,8.51,1.9858687,-0.20768404,0.4609642,0.055882476,0.7515627,0.06605254,0.08167313,0.006840939508604742,0.988973070153231,0.0041859903381642515,-1.1041311025619507,3.171459197998047,-1.8037327527999878,val,NTU,moderate_risk
S015C002P019R002A043,0.0363103,0.21054919,0.044255674,0.041287363,0.3461199,0.055746872,0.6923871,0.43099275,0.18612018,9.388999,27.708292,9.225713,-1.7976336,2.8170362,0.06516898,1.4943992,0.09849374,0.14274941,0.43074654300459825,0.04712829491418913,0.5221251620812126,-1.20546555519104,-0.5180790424346924,0.6085172891616821,val,NTU,high_risk
S015C002P025R001A008,0.10370187,0.45430952,0.09239544,0.13247618,0.56070054,0.12018286,0.6576171,-0.054086197,0.37140003,48.23564,88.22531,24.836658,0.015112877,1.0050843,0.25408226,3.0984678,0.36349827,0.4558937,0.7003430631614906,0.26587201336686644,0.03378492347164259,2.4890811443328857,-2.4581193923950195,-1.2682136297225952,train,NTU,low_risk
S015C002P025R001A009,0.059937447,0.3131532,0.05253684,0.074356884,0.40037096,0.067513205,1.044793,-0.8909351,0.22504732,15.277146,33.875103,8.131849,0.44810295,1.6510909,0.11952744,2.5613914,0.17333373,0.22587058,0.7041374949279907,0.2562253047374884,0.03963720033452055,3.217210292816162,-2.6561734676361084,-1.7777631282806396,train,NTU,low_risk
S015C002P025R001A042,0.074057035,0.25635615,0.060182866,0.117710814,0.42642462,0.083299465,0.4835598,-0.07262808,0.14808148,23.305437,56.023155,15.062827,-0.70598745,2.8748364,0.1613824,1.8379362,0.21188714,0.27207,0.09142388036449013,0.8514852003148902,0.05709091932062006,-0.16564001142978668,1.4897109270095825,-1.5295097827911377,train,NTU,moderate_risk
S015C002P025R001A043,0.031694215,0.15014291,0.028850846,0.028748188,0.18219025,0.027838267,0.573407,0.29021764,0.12489092,23.690346,64.17418,16.804611,-2.6004205,3.0154977,0.07724642,0.91706884,0.093665846,0.12251669,0.011443299971922533,0.02541227707310896,0.9631444229549686,-1.0768661499023438,0.7347293496131897,-0.21633280813694,train,NTU,high_risk
S015C002P025R002A008,0.04224322,0.3412922,0.069169916,0.055892494,0.607519,0.10053905,0.7106114,0.28666645,0.2632294,4.2871804,38.538666,7.051768,-0.9439516,2.7385993,0.082234725,1.266567,0.15895684,0.22812676,0.9501652153263083,0.030900288809618613,0.018934495864073333,6.892416954040527,-4.714555263519287,-3.744312047958374,train,NTU,low_risk
S015C002P025R002A009,0.019147612,0.11201576,0.02081649,0.022290632,0.11257775,0.026572851,0.5136619,-0.335024,0.062306136,1.9297222,8.005671,1.4200083,1.0372643,2.3181834,0.038033392,0.33237863,0.045217134,0.066033624,0.9983938814531549,0.0016061185468451242,0.0,9.307628631591797,-5.82426118850708,-5.098232269287109,train,NTU,low_risk
S015C002P025R002A042,0.07319242,0.37737045,0.069172725,0.10935889,0.4582886,0.09666942,0.66514707,0.3125593,0.19741529,7.437502,23.612465,6.3194456,-1.4869018,2.03912,0.14443433,1.5882312,0.18180494,0.25097767,0.15805539522381068,0.8257186082751516,0.016225996501038162,0.16733725368976593,0.7343789339065552,-1.2691694498062134,train,NTU,moderate_risk
S015C002P025R002A043,0.037460107,0.2515965,0.0438943,0.03962394,0.23448718,0.046905007,0.8008742,0.7621481,0.14281073,31.296703,78.09951,26.385496,-2.5768337,2.6220708,0.083983526,1.5086432,0.13542871,0.17932302,0.12361327895996406,0.025472910672823645,0.850913810367212,-2.82011342048645,-2.581178903579712,3.170809268951416,train,NTU,high_risk
S015C002P037R001A008,0.036379687,0.14748822,0.03110974,0.042019017,0.13299696,0.03341621,0.93465316,0.90209746,0.1428428,23.99864,51.94823,16.869473,-1.8215032,2.784338,0.07891877,1.2175215,0.10948603,0.14059576,0.7826737020077846,0.018337944796929174,0.19898835319528588,4.397212982177734,-3.2928762435913086,-2.43701171875,train,NTU,low_risk
S015C002P037R001A009,0.049449496,0.2895332,0.05736006,0.057671472,0.44014165,0.072501324,0.44214165,0.12677556,0.24009591,41.74269,89.99679,28.0016,-0.7038107,1.98542,0.111982174,1.5448742,0.18160856,0.23896861,0.598780089902244,0.23495641650024945,0.16626349359750658,6.44008207321167,-5.936032772064209,-2.747668504714966,train,NTU,low_risk
S015C002P037R001A042,0.055147488,0.22697149,0.04694048,0.086606026,0.27680027,0.059241567,0.3228066,0.1014356,0.12458497,11.514857,24.287775,4.7750745,-0.6729708,1.6311169,0.10759173,1.9222435,0.18988316,0.23682363,0.012894979338476798,0.9665223507213767,0.02058266994014636,-1.1322566270828247,3.2197420597076416,-1.8957457542419434,train,NTU,moderate_risk
S015C002P037R001A043,0.027084533,0.15615691,0.02907094,0.027505253,0.1665446,0.02948642,0.56728333,0.5586779,0.077260554,29.544876,84.57947,23.473408,-2.7175379,3.9413269,0.07129927,1.1196967,0.10709902,0.13616996,0.0011111111111111111,0.0015052188538640444,0.9973836700350248,-2.497973680496216,-1.5327850580215454,2.1877963542938232,train,NTU,high_risk
S015C002P037R002A008,0.086486265,0.74189883,0.11998827,0.11988621,1.1163298,0.18785307,0.9242884,0.44363326,0.36240566,15.396649,61.69558,15.746121,-1.4643478,3.4145432,0.16252686,2.3928652,0.2562357,0.37622395,0.7220664664905311,0.17494871770771575,0.10298481580175282,4.25925350189209,-4.511847972869873,-1.5091785192489624,train,NTU,low_risk
S015C002P037R002A009,0.06353953,0.5771,0.098656505,0.08617601,0.8224179,0.14365868,0.9420019,-0.36122772,0.34357184,8.854066,40.95604,8.730672,1.127646,3.1856954,0.122062705,1.6676863,0.20114546,0.29980195,0.949157479786917,0.03224922881542016,0.018593291397662935,7.64267110824585,-5.857183456420898,-3.657057046890259,train,NTU,low_risk
S015C002P037R002A042,0.034473814,0.12817498,0.024354571,0.047323465,0.14626357,0.03264143,0.2577893,0.03438902,0.092817545,3.9768555,10.608689,2.1875827,-0.2818036,1.3094254,0.078345336,1.5746856,0.10404726,0.12840183,0.031018503156409385,0.9636178124418882,0.005363684401702289,-0.9219717979431152,3.0259780883789062,-1.8709933757781982,train,NTU,moderate_risk
S015C002P037R002A043,0.029659921,0.15905648,0.03538578,0.026322013,0.15650716,0.037292626,0.7566412,0.613251,0.14784628,9.085341,38.047554,11.005746,-2.967157,3.4417863,0.054911416,0.47015736,0.07075634,0.10614212,0.012340781086104374,0.0958353733231197,0.8918238455907757,-1.1674859523773193,-0.203875333070755,0.41725173592567444,train,NTU,high_risk
S015C003P007R001A008,0.021343652,0.08163163,0.017572477,0.021765806,0.1008773,0.017683445,0.34295788,0.2007317,0.0446465,2.1953318,6.4773283,1.4134221,-0.56791735,1.336287,0.04722052,0.7950571,0.055506982,0.07307946,0.7255862750742129,0.2481984567191834,0.026215268206603217,3.7455177307128906,-1.1831390857696533,-3.1945693492889404,train,NTU,low_risk
S015C003P007R001A009,0.015484065,0.08514449,0.016045248,0.011430709,0.063744254,0.014118726,0.44998708,-0.20886284,0.05942461,1.2610979,3.0745928,0.71941406,0.8196435,1.9063959,0.033227384,0.28951696,0.03572464,0.05176989,0.9948692951015532,0.002167741935483871,0.0029629629629629632,8.192837715148926,-4.897786617279053,-4.661205768585205,train,NTU,low_risk
S015C003P007R001A042,0.031583253,0.20079218,0.03260783,0.044222355,0.27362138,0.047537927,0.165308,-0.0027820468,0.10425663,3.3278396,9.504688,2.4966447,-0.3232379,1.1075673,0.06304001,0.561793,0.07719846,0.10980629,0.011453609363825355,0.9459657274671937,0.04258066316898112,-0.7935628294944763,2.5055477619171143,-1.5792696475982666,train,NTU,moderate_risk
S015C003P007R001A043,0.022664111,0.12044428,0.027506826,0.018874032,0.14359777,0.027965873,0.21558744,0.19710267,0.09738338,19.236544,46.973824,16.286884,-3.2105453,3.2161162,0.058423705,1.3575819,0.09953417,0.127041,0.014729128210875141,0.043258761228399764,0.9420121105607251,-2.3297762870788574,-1.2620278596878052,1.9650421142578125,train,NTU,high_risk
S015C003P007R002A008,0.040712144,0.24544418,0.040633656,0.05045261,0.23705919,0.046501093,0.6925066,0.58697987,0.10058671,30.815035,63.33225,23.963036,-1.4781227,2.4098074,0.07859199,2.069395,0.13854313,0.17917678,0.8017662246541382,0.024798857799461293,0.17343491754640034,1.3061707019805908,-3.4979677200317383,0.3859510123729706,train,NTU,low_risk
S015C003P007R002A009,0.03777634,0.20335247,0.04217776,0.036774784,0.27055335,0.04489928,0.6428062,-0.53799355,0.120660335,20.436995,44.17904,14.61415,2.0770483,2.8858273,0.07369166,1.5052269,0.13473408,0.17691183,0.991733783271588,0.002128831676901129,0.006137385051510752,4.481995105743408,-3.66044282913208,-2.2610270977020264,train,NTU,low_risk
S015C003P007R002A042,0.05769202,0.21493573,0.039778974,0.08575363,0.25092047,0.052148174,0.2883805,0.115079224,0.14911449,22.54093,62.80958,19.897913,-0.5254965,2.0502815,0.13321936,1.6054119,0.17948134,0.21926032,0.07512809277437939,0.8745315777228897,0.05034032950273108,0.22947755455970764,0.7607452869415283,-1.3081952333450317,train,NTU,moderate_risk
S015C003P007R002A043,0.023723172,0.08964723,0.01929764,0.024002988,0.113868654,0.020962223,0.3317404,0.13982624,0.070408404,15.426754,82.519455,23.156914,-2.1344726,2.4814477,0.055220556,0.92489517,0.07885295,0.098150596,0.030015909017220666,0.13387050375701892,0.8361135872257601,-2.3215794563293457,-0.517897367477417,1.5012296438217163,train,NTU,high_risk
S015C003P008R001A008,0.029477505,0.18783751,0.035228662,0.034076914,0.20725459,0.04221603,0.5501393,0.20239997,0.15165567,5.8260927,33.343346,8.276523,-0.8850212,2.116031,0.062711895,0.9839287,0.09685858,0.13208725,0.7451954052625424,0.1411670500993349,0.11363754463812245,4.783404350280762,-3.042454242706299,-2.9591140747070312,train,NTU,low_risk
S015C003P008R001A009,0.039140992,0.15129931,0.03805753,0.039327703,0.20917527,0.038243357,0.9321176,-0.26545578,0.122368455,7.8846107,21.594795,6.250772,1.0194211,2.1794522,0.075341,0.8966301,0.09545948,0.13351701,0.9864873472202647,0.007959937124783198,0.005552715654952077,7.052102565765381,-5.356862545013428,-3.457519769668579,train,NTU,low_risk
S015C003P008R001A042,0.06085533,0.3873486,0.068990186,0.09263857,0.37619847,0.09563805,0.61299443,0.15885228,0.3168291,14.316806,65.126976,12.074772,-0.09514475,2.1554706,0.13580923,2.0591228,0.19801772,0.2670079,0.09785857527893606,0.8924829701829964,0.009658454538067766,-0.05441325530409813,0.7989360690116882,-1.1230273246765137,train,NTU,moderate_risk
S015C003P008R001A043,0.050756715,0.39172614,0.07169862,0.06132943,0.6187624,0.10000527,0.5733882,0.15855724,0.32869482,9.622159,35.526382,10.715835,-2.7203262,2.75446,0.09894046,2.0801728,0.17225963,0.24395825,0.16868182230027823,0.12882550535249032,0.7024926723472315,-2.348440408706665,-1.6623587608337402,2.267152786254883,train,NTU,high_risk
S015C003P008R002A008,0.05320429,0.37404534,0.06560415,0.05902559,0.41789484,0.070449464,0.65388155,0.117137566,0.2772979,44.2498,66.03725,8.827293,-0.24568367,0.63316727,0.10824126,2.7005363,0.22184181,0.28744596,0.6620635321483047,0.2746298511227327,0.06330661672896228,5.970095157623291,-4.698393821716309,-3.1048476696014404,train,NTU,low_risk
S015C003P008R002A009,0.052586544,0.4317037,0.062999144,0.062476546,0.38390937,0.06260633,0.73321486,-0.5500402,0.17975137,45.980247,63.3058,9.939958,-0.67782784,0.94205475,0.12896423,3.0808628,0.23569356,0.2986927,0.6998427699465968,0.23203483673723796,0.06812239331616553,7.3823723793029785,-5.865049839019775,-3.86602783203125,train,NTU,low_risk
S015C003P008R002A042,0.06327731,0.24072897,0.0464297,0.068893984,0.25963557,0.051159605,0.5330612,-0.061442077,0.16052413,11.472177,27.48546,8.580323,-0.263371,1.7711878,0.13274042,1.4022996,0.16353863,0.20996833,0.10483638079637901,0.8724860584950943,0.022677560708527163,-1.0600045919418335,2.7171733379364014,-1.6058107614517212,train,NTU,moderate_risk
S015C003P008R002A043,0.034409575,0.26315403,0.03996613,0.02913867,0.39286882,0.046283845,1.1218454,0.79187274,0.090093374,6.0634475,14.174904,3.9335854,-2.0616612,3.4491494,0.06739871,1.701316,0.12276475,0.16273087,0.059920638235036565,0.04699105367940425,0.8930883080855593,4.062080383300781,-3.334169626235962,-2.1416382789611816,train,NTU,high_risk
S015C003P015R001A008,0.043788385,0.15995581,0.030207057,0.050968293,0.19967483,0.037517533,0.22729254,0.012546897,0.074314,8.436542,38.46326,6.6749625,-0.31878042,2.053467,0.084355526,2.0094397,0.12817034,0.1583774,0.42677587686927715,0.5429640532548531,0.03026006987587006,4.009155750274658,-2.770359992980957,-2.4038360118865967,train,NTU,low_risk
S015C003P015R001A009,0.05553456,0.21387091,0.04113019,0.05641615,0.23029676,0.04510625,0.5954217,0.16388667,0.19575104,7.604843,28.425186,7.167608,-0.061952114,1.8336139,0.1079537,1.5820146,0.16343667,0.20456685,0.6274042140001135,0.3178821749026878,0.054713611097198495,5.151253700256348,-3.6679463386535645,-2.7174737453460693,train,NTU,low_risk
S015C003P015R001A042,0.038634993,0.16769107,0.034376588,0.050402816,0.16769482,0.038069505,0.5041207,-0.3867947,0.13234729,3.0415344,6.9939423,2.0282748,2.2238345,2.6762705,0.07969686,1.8705606,0.14827192,0.18264851,0.5282282846459094,0.4239425886679344,0.047829126686155896,3.873220205307007,-2.3181967735290527,-2.5311408042907715,train,NTU,moderate_risk
S015C003P015R001A043,0.036919083,0.14967552,0.03530874,0.028918797,0.14902142,0.031706855,0.55498636,0.29879275,0.12809685,8.966475,25.432508,10.181497,-1.3938942,2.5432718,0.07047005,1.1153684,0.12689866,0.1622074,0.20389785449769293,0.04551288993305853,0.7505892555692487,0.485956072807312,-2.690868854522705,0.6356068849563599,train,NTU,high_risk
S015C003P015R002A008,0.06072477,0.69718885,0.09559046,0.06479449,0.50387836,0.09660748,1.3633571,1.0428032,0.69459987,5.084581,15.311636,5.1535015,-1.4716206,8.04496,0.12832698,2.848826,0.30490875,0.40049922,0.7172913556899766,0.1533815210968557,0.1293271232131674,1.755946397781372,-4.402679920196533,0.3385486304759979,train,NTU,low_risk
S015C003P015R002A009,0.042765502,0.14462297,0.027571192,0.03778245,0.18961304,0.033038877,0.5104689,-0.39624164,0.07473126,15.635712,34.907135,10.204142,0.015215874,0.9624913,0.09571537,1.0543047,0.11986779,0.14743897,0.7677333078764519,0.2108763982461039,0.021390293877443654,1.4467191696166992,-2.2477171421051025,-0.4745925962924957,train,NTU,low_risk
S015C003P015R002A042,0.04222383,0.19885042,0.032774992,0.056618527,0.19530194,0.039765615,0.25565964,0.0836692,0.17695701,13.392867,27.047152,7.35965,-2.1060243,2.391006,0.09468955,2.2891204,0.13815439,0.17092937,0.11444569016619614,0.7143214498219093,0.1712328600118948,1.4943898916244507,-1.4179352521896362,-1.0785666704177856,train,NTU,moderate_risk
S015C003P015R002A043,0.03986046,0.23655404,0.038633388,0.03715535,0.22697495,0.038851067,0.3081385,0.017907977,0.10122359,35.00894,59.210007,16.074703,1.1578908,2.290781,0.07502616,2.0999334,0.14484814,0.18348153,0.3181353924458106,0.13209291484892782,0.5497716927052612,-1.1079672574996948,-1.3857753276824951,1.1100373268127441,train,NTU,high_risk
S015C003P016R001A008,0.016102843,0.06364631,0.01438824,0.012364956,0.079829015,0.014741721,0.35115808,0.26097742,0.055939555,2.3772993,8.694171,2.6343062,-1.3209443,1.6742437,0.03403332,0.56739235,0.046225667,0.060613908,0.8680818459083036,0.12084512157950876,0.011073032512187511,4.670742034912109,-2.0654654502868652,-3.4141416549682617,train,NTU,low_risk
S015C003P016R001A009,0.014643508,0.052359227,0.012215975,0.009587762,0.052578717,0.011241831,0.3442653,-0.24815655,0.032290727,4.252491,7.0495043,1.5724682,1.2770615,1.7268775,0.027743611,0.2662942,0.03457723,0.046793208,0.9957298283974937,0.00427017160250637,0.0,7.432555198669434,-4.624985694885254,-4.067268371582031,train,NTU,low_risk
S015C003P016R001A042,0.030646343,0.10323828,0.020483172,0.03971655,0.10787045,0.024956718,0.20765418,0.18259972,0.05020857,1.1033531,3.4630115,0.79592186,-0.3057232,0.7724128,0.06787744,1.0913947,0.09968861,0.120171785,0.08148027527890936,0.9117763890689329,0.006743335652158099,-0.949608564376831,2.8793647289276123,-1.7795655727386475,train,NTU,moderate_risk
S015C003P016R001A043,0.019444818,0.13427134,0.01920367,0.012911725,0.10865599,0.018109202,0.38698605,0.14971757,0.122605026,4.109549,14.838755,4.721374,-1.0630217,2.0121434,0.03800224,1.1226145,0.06539729,0.08460096,0.2361171261825526,0.20291457003455313,0.5609683037828946,-1.5572245121002197,-0.7873416543006897,1.0458060503005981,train,NTU,high_risk
S015C003P016R002A008,0.029099045,0.44230923,0.054080307,0.028275456,0.38389102,0.05455304,1.0478705,1.0340449,0.38173896,16.906988,35.504333,11.089261,-6.273294,6.351266,0.063937984,1.980814,0.13629788,0.19037819,0.5341313804063363,0.08114485690007794,0.38472376269358566,-0.13786596059799194,0.2533664405345917,-0.761515200138092,train,NTU,low_risk
S015C003P016R002A009,0.030413512,0.16716935,0.031560183,0.02542228,0.1406801,0.027864438,0.8128384,-0.37637803,0.1486325,11.037654,25.952736,7.1496067,1.3023322,2.0087698,0.05944757,1.4366866,0.095268115,0.1268283,0.9948199997634842,0.001846666903182318,0.0033333333333333335,6.435554027557373,-4.826640605926514,-3.2070460319519043,train,NTU,low_risk
S015C003P016R002A042,0.061983228,0.26108667,0.042498708,0.10071583,0.31622052,0.06501254,0.23927182,0.021028161,0.17073101,7.3687377,19.524868,4.0766234,-1.0821023,1.8048024,0.13861795,2.7298558,0.20663503,0.24913374,0.040907258165989314,0.9398149599111063,0.019277781922904563,-0.878190815448761,2.989865779876709,-1.953124761581421,train,NTU,moderate_risk
S015C003P016R002A043,0.027561828,0.115747154,0.021948213,0.02137603,0.12226788,0.02484359,0.6808901,0.35289252,0.10195917,4.64305,14.625598,4.4976773,-2.1828132,2.7292683,0.051165957,0.63606954,0.07321064,0.09515885,0.025678941023593565,0.06874572334850736,0.905575335627899,-1.584136962890625,-0.9991278052330017,1.244001865386963,train,NTU,high_risk
S015C003P017R001A008,0.024308478,0.115416326,0.022824842,0.025125653,0.16826057,0.027360115,0.3483178,0.2703043,0.09920159,4.058322,20.256676,3.5599954,-1.0420117,1.2336287,0.05151479,0.68638057,0.069522284,0.09234713,0.8522660220255919,0.1341324722177792,0.013601505756628761,2.134495735168457,-0.41813182830810547,-2.2587156295776367,train,NTU,low_risk
S015C003P017R001A009,0.02087112,0.10638295,0.01746792,0.01678862,0.10426719,0.018283268,0.60926723,-0.47956923,0.10574001,2.36947,6.341995,1.5101225,1.8403702,2.1685214,0.039762955,0.87555665,0.059715442,0.077183366,0.9961111111111111,0.0,0.0038888888888888883,5.717128276824951,-3.470992088317871,-3.3636605739593506,train,NTU,low_risk
S015C003P017R001A042,0.02715073,0.08596723,0.018114239,0.038644757,0.10454433,0.02463136,0.09572047,0.022433221,0.0466941,4.1557055,11.02771,3.194283,-0.36681175,0.5514989,0.06240629,1.0443588,0.09425629,0.11237053,0.0031549833749878395,0.9891604361637683,0.00768458046124376,-0.22778621315956116,3.689065933227539,-2.910329818725586,train,NTU,moderate_risk
S015C003P017R001A043,0.015542432,0.055883095,0.013883465,0.010690908,0.068478346,0.013548276,0.30893186,0.255496,0.034345984,16.024614,45.769356,17.19022,-2.3002682,2.5743997,0.035133485,0.57232994,0.049024913,0.06290838,0.007130677593933232,0.501797639226209,0.4910716831798577,-1.440909504890442,-0.5799537897109985,0.894190788269043,train,NTU,high_risk
S015C003P017R002A008,0.03906874,0.2641857,0.0371448,0.043579265,0.4020536,0.04828267,0.76675826,0.5713675,0.26251537,18.79488,44.33996,15.922939,-0.9744663,2.66729,0.08270355,1.2514204,0.11281059,0.14995539,0.8961995707497514,0.032002377128625525,0.07179805212162285,1.2247703075408936,-2.527853012084961,-0.1820739060640335,train,NTU,low_risk
S015C003P017R002A009,0.0305468,0.09966229,0.020348236,0.030061532,0.1719773,0.026663644,0.34261367,-0.21555963,0.040850937,10.240342,23.435772,8.068498,1.1652937,1.9072957,0.064190656,0.87229055,0.077855274,0.09820351,0.9386476574433614,0.054676018152541486,0.0066763244040967075,6.41865873336792,-3.0138332843780518,-4.471804141998291,train,NTU,low_risk
S015C003P017R002A042,0.05012178,0.28242946,0.04050425,0.080911614,0.3043363,0.057658818,0.24452138,-0.14160293,0.120690465,3.0153122,8.285144,2.342788,-0.1300788,0.9787059,0.11952007,1.7404015,0.14994037,0.19044462,0.027046249975527452,0.9656983615570749,0.007255388467397698,-0.5445495843887329,3.3815994262695312,-2.458789348602295,train,NTU,moderate_risk
S015C003P017R002A043,0.03475849,0.3149564,0.04425609,0.03163059,0.30313236,0.044835977,0.83671635,0.60172427,0.09295413,10.97067,51.26612,9.218234,-2.9852543,3.4148986,0.06854381,1.1499306,0.11346815,0.15772423,0.021254010548135614,0.02127341457350644,0.9574725748783578,-0.723808765411377,-1.1922754049301147,0.5781116485595703,train,NTU,high_risk
S015C003P019R001A008,0.039672732,0.1490694,0.026314337,0.0544959,0.24301003,0.042653825,0.1809905,-0.10208301,0.105591364,67.31306,69.1418,1.0326247,-0.399148,0.88481975,0.07200811,1.2208385,0.12740181,0.15371615,0.2747809785831761,0.5334701134160437,0.1917489080007806,0.26247191429138184,-0.6712895631790161,-0.5665397047996521,val,NTU,low_risk
S015C003P019R001A009,0.019936817,0.08272579,0.013629995,0.024236761,0.07174733,0.015693627,0.14822198,-0.035453722,0.038826898,69.1219,72.469925,1.5745958,0.022721767,0.7083106,0.040185302,0.46865198,0.05991114,0.073541135,0.1247287840384017,0.5377566601808043,0.33751455578079403,0.23960965871810913,-0.7051710486412048,-0.5579535961151123,val,NTU,low_risk
S015C003P019R001A042,0.02219543,0.08535503,0.015676776,0.025625978,0.0663782,0.015365,0.110610306,0.01566261,0.038371384,3.2515452,7.87272,2.4377089,-0.26480532,0.5778694,0.047932856,0.655451,0.0648353,0.08051208,0.006942722385423504,0.9907818787900593,0.0022753988245172124,-0.992037296295166,3.278379201889038,-1.981299877166748,val,NTU,moderate_risk
S015C003P019R001A043,0.022464683,0.1635849,0.024233904,0.022002596,0.1779934,0.026647467,0.5359603,0.46126306,0.09379801,7.7905083,29.90285,9.087995,-3.3408523,3.5431771,0.044912066,1.0350808,0.06861521,0.09284912,0.022861972658167775,0.31805326606326295,0.6590847612785694,-2.0605950355529785,-0.587978720664978,1.353911280632019,val,NTU,high_risk
S015C003P019R002A008,0.037741914,0.12542182,0.029021952,0.045820955,0.18525374,0.03306357,0.68263197,0.5807618,0.11146706,30.236301,63.3539,21.10774,-1.9623742,2.5767248,0.074840285,0.948575,0.10403648,0.13305843,0.4460734192569773,0.030003646006273647,0.523922934736749,4.293959140777588,-4.631300449371338,-1.5584254264831543,val,NTU,low_risk
S015C003P019R002A009,0.03833526,0.18664907,0.031828403,0.04735823,0.19703664,0.037661724,0.50301224,-0.44473502,0.08542931,20.898226,44.94528,10.528462,1.8495822,2.5177498,0.07988719,1.1846814,0.09966205,0.13149045,0.9624389926098257,0.03014471133893315,0.007416296051241146,8.874076843261719,-6.396304130554199,-4.384018421173096,val,NTU,low_risk
S015C003P019R002A042,0.03564086,0.15172182,0.026450973,0.053153247,0.1843887,0.03529206,0.18052387,-0.06411582,0.1005075,6.4842796,16.139086,3.608405,-0.0037765503,0.5349736,0.07844051,1.4750153,0.11811851,0.14456949,0.0011111111111111111,0.9860154787401966,0.01287341014869245,-0.5150260925292969,3.0923266410827637,-2.3402106761932373,val,NTU,moderate_risk
