sequence_id,center_speed_mean,center_speed_max,center_speed_std,center_acceleration_mean,center_acceleration_max,center_acceleration_std,vertical_range,vertical_drop,sudden_vertical_change,torso_angle_mean,torso_angle_max,torso_angle_std,body_height_change,body_height_range,mean_joint_speed,max_joint_speed,std_joint_speed,instability_score,rf_prob_low,rf_prob_moderate,rf_prob_high,stgcn_logit_low,stgcn_logit_moderate,stgcn_logit_high,split,dataset,risk_level
S015C002P017R001A008,0.026030615,0.078634515,0.015148298,0.028088402,0.1128135,0.018180834,0.4683053,0.43458682,0.04679042,9.275816,26.638605,7.868055,-1.60319,1.8290501,0.062567905,0.63830304,0.06851732,0.08366562,0.7741866506175221,0.10891610154812602,0.11689724783435165,2.4787890911102295,0.03509535640478134,-5.081887722015381,val,NTU,low_risk
S015C002P017R001A009,0.028099358,0.08019188,0.017941298,0.024676697,0.10991404,0.019598957,0.46511137,-0.26386726,0.06873697,5.768006,16.72443,4.428898,1.253561,1.8452759,0.05890771,0.61188006,0.06425195,0.08219325,0.9975401178143408,0.0024598821856591504,0.0,6.75231409072876,-3.0796940326690674,-6.316350936889648,val,NTU,low_risk
S015C002P017R001A042,0.05516126,0.16393182,0.03748244,0.08359007,0.24096619,0.050973404,0.28624803,-0.03956157,0.13265568,4.0583134,11.5191765,2.9223518,-0.38269043,0.66265297,0.11876129,1.5429243,0.14240915,0.17989159,0.0008734511476741823,0.9602450871860242,0.03888146166630188,-1.3697922229766846,5.083038330078125,-4.539577484130859,val,NTU,moderate_risk
S015C002P017R001A043,0.036795236,0.12970722,0.029301535,0.028849905,0.15052512,0.028085632,0.9573454,0.69235927,0.109751076,7.918795,30.391312,8.652124,-3.3615828,3.894009,0.08094928,0.72206265,0.09016533,0.11946687,0.019053983258082906,0.08284571955144733,0.8981002971904697,-3.14583683013916,0.9591572284698486,0.24751237034797668,val,NTU,high_risk
S015C002P017R002A008,0.026656888,0.10944098,0.025505235,0.027839262,0.13883597,0.02800969,0.50353384,0.2345047,0.09648585,3.68752,8.599589,2.2413208,-1.0081873,2.0696893,0.054582696,1.1283352,0.087769836,0.11327507,0.8023765403367784,0.09402269635751338,0.10360076330570842,5.4250054359436035,-3.165731906890869,-5.048412322998047,val,NTU,low_risk
S015C002P017R002A009,0.022177229,0.20697607,0.027535979,0.021426655,0.16928966,0.02524435,0.46212053,-0.26709992,0.07112557,6.097621,14.16021,4.4943357,1.004837,1.8350971,0.04265576,0.8502985,0.065279394,0.09281537,0.9978250718390804,0.0021749281609195403,0.0,7.265355587005615,-3.569101572036743,-6.4374847412109375,val,NTU,low_risk
S015C002P017R002A042,0.0249883,0.12549517,0.020272573,0.03416989,0.1227206,0.02635483,0.11735457,0.019876063,0.050914824,3.9575655,12.437297,3.1483135,-0.01458931,0.52078056,0.056412987,1.5329748,0.088658944,0.10893152,0.0,0.9946250000000002,0.0053750000000000004,-4.713156700134277,3.85414719581604,-1.2242710590362549,val,NTU,moderate_risk
S015C002P017R002A043,0.020081263,0.10667888,0.025009418,0.015743632,0.14097276,0.026520709,0.5222058,0.50147355,0.090206414,11.428515,37.864147,13.0250025,-2.7313123,2.7384057,0.043963816,1.0012609,0.07375045,0.09875987,0.029678483090718945,0.42321843723006547,0.5471030796792158,-6.5099310874938965,1.0085415840148926,2.4533331394195557,val,NTU,high_risk
S015C002P019R001A008,0.03056295,0.15823236,0.02707009,0.034383517,0.12661411,0.029636554,0.77492696,0.713587,0.13494328,22.655552,38.00218,10.712295,-1.7557328,2.0742867,0.061172783,0.84366333,0.07846517,0.10553526,0.9257452336905484,0.028678798619052207,0.04557596769039911,5.926940441131592,-3.8662116527557373,-5.0685811042785645,train,NTU,low_risk
S015C002P019R001A009,0.03898918,0.17587006,0.03348943,0.04538048,0.1696578,0.0355501,0.7820059,-0.55792165,0.06777102,11.899403,30.286211,7.657678,1.7577538,3.0212984,0.07856658,1.0992291,0.11441997,0.1479094,0.9956319422773547,0.0023380421596608655,0.0020300155629843766,8.248899459838867,-4.750168800354004,-6.7928032875061035,train,NTU,low_risk
S015C002P019R001A042,0.06295123,0.30174628,0.059416264,0.09394283,0.50417536,0.08659643,0.3090995,0.04347098,0.16463423,11.35135,27.60288,4.8430796,-0.5102701,1.2353821,0.12022793,1.8447334,0.19803137,0.25744763,0.0051579368252698925,0.9845172230985404,0.010324840076189694,-3.3331799507141113,3.492741346359253,-1.8768621683120728,train,NTU,moderate_risk
S015C002P019R001A043,0.03768101,0.24111046,0.03810781,0.048394267,0.3178227,0.049104948,0.75791705,0.68491256,0.068853736,13.820621,31.529078,7.2954965,-3.9792817,4.2331686,0.08000543,2.760524,0.13769192,0.17579973,0.07266129770053964,0.025914959107405156,0.9014237431920551,-6.938311576843262,-3.4824962615966797,6.488162994384766,train,NTU,high_risk
S015C002P019R002A008,0.04273562,0.25194478,0.04912731,0.05665651,0.35430783,0.064858444,0.6966587,0.2944534,0.2068175,4.9346704,32.452545,6.3019304,-1.502306,2.4824202,0.086538166,0.7474125,0.101670384,0.1507977,0.8798165463157879,0.069267565107924,0.05091588857628795,8.09469985961914,-3.8551745414733887,-7.6284918785095215,train,NTU,low_risk
S015C002P019R002A009,0.021275522,0.114924565,0.020726534,0.02342197,0.1601692,0.027232634,0.5014548,-0.34389138,0.06274772,1.1122595,17.288399,2.2267919,1.5779586,2.4593701,0.043035075,0.43760505,0.05263274,0.07335927,1.0,0.0,0.0,8.100544929504395,-5.092783451080322,-6.548565864562988,train,NTU,low_risk
S015C002P019R002A042,0.024917617,0.07750814,0.015620591,0.028503465,0.1138974,0.019427007,0.11639118,0.041778624,0.041166067,2.5730023,8.51,1.9858687,-0.20768404,0.4609642,0.055882476,0.7515627,0.06605254,0.08167313,0.0033333333333333335,0.9966666666666667,0.0,-2.499480724334717,4.682620525360107,-3.4495561122894287,train,NTU,moderate_risk
S015C002P019R002A043,0.0363103,0.21054919,0.044255674,0.041287363,0.3461199,0.055746872,0.6923871,0.43099275,0.18612018,9.388999,27.708292,9.225713,-1.7976336,2.8170362,0.06516898,1.4943992,0.09849374,0.14274941,0.3001168114862411,0.012230435405883562,0.6876527531078753,-6.888379096984863,-1.9842374324798584,4.57143497467041,train,NTU,high_risk
S015C002P025R001A008,0.10370187,0.45430952,0.09239544,0.13247618,0.56070054,0.12018286,0.6576171,-0.054086197,0.37140003,48.23564,88.22531,24.836658,0.015112877,1.0050843,0.25408226,3.0984678,0.36349827,0.4558937,0.6288153438529683,0.27514910030511497,0.09603555584191689,2.530301094055176,-1.8588870763778687,-2.3673694133758545,train,NTU,low_risk
S015C002P025R001A009,0.059937447,0.3131532,0.05253684,0.074356884,0.40037096,0.067513205,1.044793,-0.8909351,0.22504732,15.277146,33.875103,8.131849,0.44810295,1.6510909,0.11952744,2.5613914,0.17333373,0.22587058,0.6893308763018431,0.2749288991728043,0.03574022452535274,2.7766215801239014,-2.8942110538482666,-2.0668623447418213,train,NTU,low_risk
S015C002P025R001A042,0.074057035,0.25635615,0.060182866,0.117710814,0.42642462,0.083299465,0.4835598,-0.07262808,0.14808148,23.305437,56.023155,15.062827,-0.70598745,2.8748364,0.1613824,1.8379362,0.21188714,0.27207,0.058174503266461716,0.8916658821527133,0.050159614580825226,-2.017669677734375,4.809690952301025,-3.9289565086364746,train,NTU,moderate_risk
S015C002P025R001A043,0.031694215,0.15014291,0.028850846,0.028748188,0.18219025,0.027838267,0.573407,0.29021764,0.12489092,23.690346,64.17418,16.804611,-2.6004205,3.0154977,0.07724642,0.91706884,0.093665846,0.12251669,0.009592789900292028,0.02328099990668257,0.9671262101930256,-5.581940650939941,0.21427330374717712,2.238797903060913,train,NTU,high_risk
S015C002P025R002A008,0.04224322,0.3412922,0.069169916,0.055892494,0.607519,0.10053905,0.7106114,0.28666645,0.2632294,4.2871804,38.538666,7.051768,-0.9439516,2.7385993,0.082234725,1.266567,0.15895684,0.22812676,0.9751511562334986,0.013810931898156617,0.011037911868345084,9.734879493713379,-5.827521800994873,-7.816216945648193,train,NTU,low_risk
S015C002P025R002A009,0.019147612,0.11201576,0.02081649,0.022290632,0.11257775,0.026572851,0.5136619,-0.335024,0.062306136,1.9297222,8.005671,1.4200083,1.0372643,2.3181834,0.038033392,0.33237863,0.045217134,0.066033624,1.0,0.0,0.0,8.402416229248047,-5.473381996154785,-6.470351696014404,train,NTU,low_risk
S015C002P025R002A042,0.07319242,0.37737045,0.069172725,0.10935889,0.4582886,0.09666942,0.66514707,0.3125593,0.19741529,7.437502,23.612465,6.3194456,-1.4869018,2.03912,0.14443433,1.5882312,0.18180494,0.25097767,0.20598715653256192,0.7657168422997936,0.02829600116764506,-3.140338897705078,4.671574115753174,-2.8094587326049805,train,NTU,moderate_risk
S015C002P025R002A043,0.037460107,0.2515965,0.0438943,0.03962394,0.23448718,0.046905007,0.8008742,0.7621481,0.14281073,31.296703,78.09951,26.385496,-2.5768337,2.6220708,0.083983526,1.5086432,0.13542871,0.17932302,0.08548938660189148,0.025942344921016148,0.8885682684770921,-9.216619491577148,-2.872738838195801,7.457414150238037,train,NTU,high_risk
S015C002P037R001A008,0.036379687,0.14748822,0.03110974,0.042019017,0.13299696,0.03341621,0.93465316,0.90209746,0.1428428,23.99864,51.94823,16.869473,-1.8215032,2.784338,0.07891877,1.2175215,0.10948603,0.14059576,0.6184619007548977,0.0351555986107083,0.34638250063439374,8.246621131896973,-5.583047866821289,-6.348826885223389,test,NTU,low_risk
S015C002P037R001A009,0.049449496,0.2895332,0.05736006,0.057671472,0.44014165,0.072501324,0.44214165,0.12677556,0.24009591,41.74269,89.99679,28.0016,-0.7038107,1.98542,0.111982174,1.5448742,0.18160856,0.23896861,0.38150085122501326,0.2725617620216022,0.34593738675338465,4.121247291564941,-3.9390642642974854,-2.866103172302246,test,NTU,low_risk
S015C002P037R001A042,0.055147488,0.22697149,0.04694048,0.086606026,0.27680027,0.059241567,0.3228066,0.1014356,0.12458497,11.514857,24.287775,4.7750745,-0.6729708,1.6311169,0.10759173,1.9222435,0.18988316,0.23682363,0.03384061544140944,0.9519365624171405,0.014222822141449995,-4.41386604309082,3.5117733478546143,-1.0913946628570557,test,NTU,moderate_risk
S015C002P037R001A043,0.027084533,0.15615691,0.02907094,0.027505253,0.1665446,0.02948642,0.56728333,0.5586779,0.077260554,29.544876,84.57947,23.473408,-2.7175379,3.9413269,0.07129927,1.1196967,0.10709902,0.13616996,0.00599244408428049,0.013221294282506898,0.9807862616332128,-6.7072224617004395,-0.2843437194824219,3.7905189990997314,test,NTU,high_risk
S015C002P037R002A008,0.086486265,0.74189883,0.11998827,0.11988621,1.1163298,0.18785307,0.9242884,0.44363326,0.36240566,15.396649,61.69558,15.746121,-1.4643478,3.4145432,0.16252686,2.3928652,0.2562357,0.37622395,0.65706786608616,0.2848936864544454,0.05803844745939472,5.97396183013916,-5.630675792694092,-3.9460761547088623,test,NTU,low_risk
S015C002P037R002A009,0.06353953,0.5771,0.098656505,0.08617601,0.8224179,0.14365868,0.9420019,-0.36122772,0.34357184,8.854066,40.95604,8.730672,1.127646,3.1856954,0.122062705,1.6676863,0.20114546,0.29980195,0.82552794548749,0.09418260250209091,0.08028945201041927,5.560709476470947,-2.6388092041015625,-5.742697715759277,test,NTU,low_risk
S015C002P037R002A042,0.034473814,0.12817498,0.024354571,0.047323465,0.14626357,0.03264143,0.2577893,0.03438902,0.092817545,3.9768555,10.608689,2.1875827,-0.2818036,1.3094254,0.078345336,1.5746856,0.10404726,0.12840183,0.008013080473713404,0.9866119195262866,0.0053750000000000004,-4.586126804351807,4.55219841003418,-1.7876043319702148,test,NTU,moderate_risk
S015C002P037R002A043,0.029659921,0.15905648,0.03538578,0.026322013,0.15650716,0.037292626,0.7566412,0.613251,0.14784628,9.085341,38.047554,11.005746,-2.967157,3.4417863,0.054911416,0.47015736,0.07075634,0.10614212,0.03436824945853803,0.2601420411509432,0.7054897093905188,-5.835494041442871,0.5507030487060547,2.000488519668579,test,NTU,high_risk
S015C003P007R001A008,0.021343652,0.08163163,0.017572477,0.021765806,0.1008773,0.017683445,0.34295788,0.2007317,0.0446465,2.1953318,6.4773283,1.4134221,-0.56791735,1.336287,0.04722052,0.7950571,0.055506982,0.07307946,0.44041826021812386,0.5466816196732209,0.012900120108655206,6.390041828155518,-3.1680047512054443,-6.550732612609863,val,NTU,low_risk
S015C003P007R001A009,0.015484065,0.08514449,0.016045248,0.011430709,0.063744254,0.014118726,0.44998708,-0.20886284,0.05942461,1.2610979,3.0745928,0.71941406,0.8196435,1.9063959,0.033227384,0.28951696,0.03572464,0.05176989,0.9950526456084232,0.004947354391576703,0.0,5.346485614776611,-3.2439279556274414,-5.552809715270996,val,NTU,low_risk
S015C003P007R001A042,0.031583253,0.20079218,0.03260783,0.044222355,0.27362138,0.047537927,0.165308,-0.0027820468,0.10425663,3.3278396,9.504688,2.4966447,-0.3232379,1.1075673,0.06304001,0.561793,0.07719846,0.10980629,0.02342406471934491,0.9011516192795355,0.0754243160011194,-2.937453031539917,4.7255635261535645,-3.183586597442627,val,NTU,moderate_risk
S015C003P007R001A043,0.022664111,0.12044428,0.027506826,0.018874032,0.14359777,0.027965873,0.21558744,0.19710267,0.09738338,19.236544,46.973824,16.286884,-3.2105453,3.2161162,0.058423705,1.3575819,0.09953417,0.127041,0.037868205785497766,0.13731566051656274,0.8248161336979397,-4.433333873748779,-1.7213560342788696,3.0834529399871826,val,NTU,high_risk
S015C003P007R002A008,0.040712144,0.24544418,0.040633656,0.05045261,0.23705919,0.046501093,0.6925066,0.58697987,0.10058671,30.815035,63.33225,23.963036,-1.4781227,2.4098074,0.07859199,2.069395,0.13854313,0.17917678,0.6787009436687389,0.014461477506322004,0.30683757882493917,1.0536779165267944,-2.1374623775482178,-2.5978636741638184,val,NTU,low_risk
S015C003P007R002A009,0.03777634,0.20335247,0.04217776,0.036774784,0.27055335,0.04489928,0.6428062,-0.53799355,0.120660335,20.436995,44.17904,14.61415,2.0770483,2.8858273,0.07369166,1.5052269,0.13473408,0.17691183,0.9687949718182426,0.018044092705546244,0.013160935476210995,2.2526919841766357,-2.7989964485168457,-2.0850915908813477,val,NTU,low_risk
S015C003P007R002A042,0.05769202,0.21493573,0.039778974,0.08575363,0.25092047,0.052148174,0.2883805,0.115079224,0.14911449,22.54093,62.80958,19.897913,-0.5254965,2.0502815,0.13321936,1.6054119,0.17948134,0.21926032,0.13957706252179378,0.7893284675370166,0.07109446994118963,-7.8967790603637695,4.821206569671631,0.0421767421066761,val,NTU,moderate_risk
S015C003P007R002A043,0.023723172,0.08964723,0.01929764,0.024002988,0.113868654,0.020962223,0.3317404,0.13982624,0.070408404,15.426754,82.519455,23.156914,-2.1344726,2.4814477,0.055220556,0.92489517,0.07885295,0.098150596,0.09345693288315043,0.22258038007455672,0.6839626870422932,-7.566692352294922,0.6903383731842041,3.2640790939331055,val,NTU,high_risk
S015C003P008R001A008,0.029477505,0.18783751,0.035228662,0.034076914,0.20725459,0.04221603,0.5501393,0.20239997,0.15165567,5.8260927,33.343346,8.276523,-0.8850212,2.116031,0.062711895,0.9839287,0.09685858,0.13208725,0.8286107743021045,0.10981282330167337,0.06157640239622232,7.0870561599731445,-4.284578323364258,-6.155677318572998,train,NTU,low_risk
S015C003P008R001A009,0.039140992,0.15129931,0.03805753,0.039327703,0.20917527,0.038243357,0.9321176,-0.26545578,0.122368455,7.8846107,21.594795,6.250772,1.0194211,2.1794522,0.075341,0.8966301,0.09545948,0.13351701,0.9922312329914114,0.0026323225736333005,0.005136444434955506,4.8366289138793945,-2.4088025093078613,-5.148616313934326,train,NTU,low_risk
S015C003P008R001A042,0.06085533,0.3873486,0.068990186,0.09263857,0.37619847,0.09563805,0.61299443,0.15885228,0.3168291,14.316806,65.126976,12.074772,-0.09514475,2.1554706,0.13580923,2.0591228,0.19801772,0.2670079,0.10254229248063759,0.8849016256337712,0.012556081885591264,-2.662414073944092,5.505076885223389,-4.0452470779418945,train,NTU,moderate_risk
S015C003P008R001A043,0.050756715,0.39172614,0.07169862,0.06132943,0.6187624,0.10000527,0.5733882,0.15855724,0.32869482,9.622159,35.526382,10.715835,-2.7203262,2.75446,0.09894046,2.0801728,0.17225963,0.24395825,0.1327130911647008,0.09015798090659098,0.777128927928708,-6.934523582458496,-2.8989527225494385,6.024171829223633,train,NTU,high_risk
S015C003P008R002A008,0.05320429,0.37404534,0.06560415,0.05902559,0.41789484,0.070449464,0.65388155,0.117137566,0.2772979,44.2498,66.03725,8.827293,-0.24568367,0.63316727,0.10824126,2.7005363,0.22184181,0.28744596,0.6961147171164528,0.2442095804195811,0.059675702463966133,1.1314191818237305,-1.8468266725540161,-0.7987802028656006,train,NTU,low_risk
S015C003P008R002A009,0.052586544,0.4317037,0.062999144,0.062476546,0.38390937,0.06260633,0.73321486,-0.5500402,0.17975137,45.980247,63.3058,9.939958,-0.67782784,0.94205475,0.12896423,3.0808628,0.23569356,0.2986927,0.650082654687438,0.23269431924672848,0.11722302606583322,1.9532935619354248,-2.2859301567077637,-1.2648999691009521,train,NTU,low_risk
S015C003P008R002A042,0.06327731,0.24072897,0.0464297,0.068893984,0.25963557,0.051159605,0.5330612,-0.061442077,0.16052413,11.472177,27.48546,8.580323,-0.263371,1.7711878,0.13274042,1.4022996,0.16353863,0.20996833,0.050217968350055764,0.9148584987778324,0.034923532872111855,-4.5337371826171875,3.8194329738616943,-1.6959911584854126,train,NTU,moderate_risk
S015C003P008R002A043,0.034409575,0.26315403,0.03996613,0.02913867,0.39286882,0.046283845,1.1218454,0.79187274,0.090093374,6.0634475,14.174904,3.9335854,-2.0616612,3.4491494,0.06739871,1.701316,0.12276475,0.16273087,0.11995564549021649,0.05160756034035634,0.8284367941694272,-2.5367441177368164,-5.15939998626709,2.35856294631958,train,NTU,high_risk
S015C003P015R001A008,0.043788385,0.15995581,0.030207057,0.050968293,0.19967483,0.037517533,0.22729254,0.012546897,0.074314,8.436542,38.46326,6.6749625,-0.31878042,2.053467,0.084355526,2.0094397,0.12817034,0.1583774,0.08264543658424355,0.8982817636141283,0.019072799801628213,1.0226240158081055,-3.746478796005249,-0.8805821537971497,test,NTU,low_risk
S015C003P015R001A009,0.05553456,0.21387091,0.04113019,0.05641615,0.23029676,0.04510625,0.5954217,0.16388667,0.19575104,7.604843,28.425186,7.167608,-0.061952114,1.8336139,0.1079537,1.5820146,0.16343667,0.20456685,0.3011299950397349,0.6400632276130123,0.058806777347252925,0.4727899134159088,-0.16485664248466492,-2.3913028240203857,test,NTU,low_risk
S015C003P015R001A042,0.038634993,0.16769107,0.034376588,0.050402816,0.16769482,0.038069505,0.5041207,-0.3867947,0.13234729,3.0415344,6.9939423,2.0282748,2.2238345,2.6762705,0.07969686,1.8705606,0.14827192,0.18264851,0.8978923417890629,0.06576764197691608,0.0363400162340211,2.497734308242798,-0.3417055308818817,-4.466212749481201,test,NTU,moderate_risk
S015C003P015R001A043,0.036919083,0.14967552,0.03530874,0.028918797,0.14902142,0.031706855,0.55498636,0.29879275,0.12809685,8.966475,25.432508,10.181497,-1.3938942,2.5432718,0.07047005,1.1153684,0.12689866,0.1622074,0.6486198868665632,0.08619103115638929,0.26518908197704716,-4.4624924659729,-3.9408071041107178,4.512673854827881,test,NTU,high_risk
S015C003P015R002A008,0.06072477,0.69718885,0.09559046,0.06479449,0.50387836,0.09660748,1.3633571,1.0428032,0.69459987,5.084581,15.311636,5.1535015,-1.4716206,8.04496,0.12832698,2.848826,0.30490875,0.40049922,0.6802853378707617,0.22368702153438855,0.09602764059484983,1.593554139137268,-0.8423406481742859,-2.449859857559204,test,NTU,low_risk
S015C003P015R002A009,0.042765502,0.14462297,0.027571192,0.03778245,0.18961304,0.033038877,0.5104689,-0.39624164,0.07473126,15.635712,34.907135,10.204142,0.015215874,0.9624913,0.09571537,1.0543047,0.11986779,0.14743897,0.5708568064785157,0.38271240242297505,0.046430791098508915,0.9558858275413513,-3.4836440086364746,0.18665440380573273,test,NTU,low_risk
S015C003P015R002A042,0.04222383,0.19885042,0.032774992,0.056618527,0.19530194,0.039765615,0.25565964,0.0836692,0.17695701,13.392867,27.047152,7.35965,-2.1060243,2.391006,0.09468955,2.2891204,0.13815439,0.17092937,0.16364902216380892,0.46259098376486313,0.3737599940713278,-0.22835764288902283,-3.1351590156555176,-0.2230222374200821,test,NTU,moderate_risk
S015C003P015R002A043,0.03986046,0.23655404,0.038633388,0.03715535,0.22697495,0.038851067,0.3081385,0.017907977,0.10122359,35.00894,59.210007,16.074703,1.1578908,2.290781,0.07502616,2.0999334,0.14484814,0.18348153,0.5105436867479604,0.31646054448601435,0.17299576876602504,-4.770700454711914,-3.052037239074707,4.2450079917907715,test,NTU,high_risk
S015C003P016R001A008,0.016102843,0.06364631,0.01438824,0.012364956,0.079829015,0.014741721,0.35115808,0.26097742,0.055939555,2.3772993,8.694171,2.6343062,-1.3209443,1.6742437,0.03403332,0.56739235,0.046225667,0.060613908,0.9137455104482834,0.07589653914097524,0.01035795041074119,8.71860408782959,-3.3394932746887207,-8.29534912109375,train,NTU,low_risk
S015C003P016R001A009,0.014643508,0.052359227,0.012215975,0.009587762,0.052578717,0.011241831,0.3442653,-0.24815655,0.032290727,4.252491,7.0495043,1.5724682,1.2770615,1.7268775,0.027743611,0.2662942,0.03457723,0.046793208,0.9910857121076647,0.008914287892335348,0.0,6.524787425994873,-4.688738822937012,-4.953519344329834,train,NTU,low_risk
S015C003P016R001A042,0.030646343,0.10323828,0.020483172,0.03971655,0.10787045,0.024956718,0.20765418,0.18259972,0.05020857,1.1033531,3.4630115,0.79592186,-0.3057232,0.7724128,0.06787744,1.0913947,0.09968861,0.120171785,0.03859385803133782,0.8787866070132475,0.08261953495541477,-3.811458110809326,4.7593278884887695,-2.511399030685425,train,NTU,moderate_risk
S015C003P016R001A043,0.019444818,0.13427134,0.01920367,0.012911725,0.10865599,0.018109202,0.38698605,0.14971757,0.122605026,4.109549,14.838755,4.721374,-1.0630217,2.0121434,0.03800224,1.1226145,0.06539729,0.08460096,0.353261972709003,0.1043370498100247,0.5424009774809723,-4.198737621307373,-2.9337046146392822,3.9578943252563477,train,NTU,high_risk
S015C003P016R002A008,0.029099045,0.44230923,0.054080307,0.028275456,0.38389102,0.05455304,1.0478705,1.0340449,0.38173896,16.906988,35.504333,11.089261,-6.273294,6.351266,0.063937984,1.980814,0.13629788,0.19037819,0.503128710856906,0.09365314526675746,0.4032181438763367,1.6778770685195923,0.09564636647701263,-3.651787042617798,train,NTU,low_risk
S015C003P016R002A009,0.030413512,0.16716935,0.031560183,0.02542228,0.1406801,0.027864438,0.8128384,-0.37637803,0.1486325,11.037654,25.952736,7.1496067,1.3023322,2.0087698,0.05944757,1.4366866,0.095268115,0.1268283,0.9923657641113626,0.0033333333333333335,0.004300902555304212,5.957976341247559,-5.836460113525391,-3.7141551971435547,train,NTU,low_risk
S015C003P016R002A042,0.061983228,0.26108667,0.042498708,0.10071583,0.31622052,0.06501254,0.23927182,0.021028161,0.17073101,7.3687377,19.524868,4.0766234,-1.0821023,1.8048024,0.13861795,2.7298558,0.20663503,0.24913374,0.025402270980871968,0.9320613652870946,0.042536363732033525,-2.2800045013427734,3.534775495529175,-2.7748310565948486,train,NTU,moderate_risk
S015C003P016R002A043,0.027561828,0.115747154,0.021948213,0.02137603,0.12226788,0.02484359,0.6808901,0.35289252,0.10195917,4.64305,14.625598,4.4976773,-2.1828132,2.7292683,0.051165957,0.63606954,0.07321064,0.09515885,0.04308730417992613,0.04448991837429716,0.9124227774457769,-5.613295555114746,-1.208832025527954,3.8194539546966553,train,NTU,high_risk
S015C003P017R001A008,0.024308478,0.115416326,0.022824842,0.025125653,0.16826057,0.027360115,0.3483178,0.2703043,0.09920159,4.058322,20.256676,3.5599954,-1.0420117,1.2336287,0.05151479,0.68638057,0.069522284,0.09234713,0.6693304953076119,0.3027326304414038,0.027936874250984223,3.9795947074890137,-0.20798790454864502,-6.258286952972412,val,NTU,low_risk
S015C003P017R001A009,0.02087112,0.10638295,0.01746792,0.01678862,0.10426719,0.018283268,0.60926723,-0.47956923,0.10574001,2.36947,6.341995,1.5101225,1.8403702,2.1685214,0.039762955,0.87555665,0.059715442,0.077183366,1.0,0.0,0.0,6.646228313446045,-3.750373601913452,-5.810764312744141,val,NTU,low_risk
S015C003P017R001A042,0.02715073,0.08596723,0.018114239,0.038644757,0.10454433,0.02463136,0.09572047,0.022433221,0.0466941,4.1557055,11.02771,3.194283,-0.36681175,0.5514989,0.06240629,1.0443588,0.09425629,0.11237053,0.00312499161328881,0.9815366536043952,0.015338354782315931,-2.690001964569092,4.737171649932861,-3.1894092559814453,val,NTU,moderate_risk
S015C003P017R001A043,0.015542432,0.055883095,0.013883465,0.010690908,0.068478346,0.013548276,0.30893186,0.255496,0.034345984,16.024614,45.769356,17.19022,-2.3002682,2.5743997,0.035133485,0.57232994,0.049024913,0.06290838,0.011606227665199026,0.956221278356349,0.03217249397845204,-8.59048843383789,-1.8146088123321533,6.221622467041016,val,NTU,high_risk
S015C003P017R002A008,0.03906874,0.2641857,0.0371448,0.043579265,0.4020536,0.04828267,0.76675826,0.5713675,0.26251537,18.79488,44.33996,15.922939,-0.9744663,2.66729,0.08270355,1.2514204,0.11281059,0.14995539,0.8801186356683407,0.02863553656399302,0.0912458277676661,1.9290632009506226,-1.9184995889663696,-2.5978310108184814,val,NTU,low_risk
S015C003P017R002A009,0.0305468,0.09966229,0.020348236,0.030061532,0.1719773,0.026663644,0.34261367,-0.21555963,0.040850937,10.240342,23.435772,8.068498,1.1652937,1.9072957,0.064190656,0.87229055,0.077855274,0.09820351,0.9229353706473576,0.06447660477300074,0.012588024579641678,3.749476194381714,0.6794260144233704,-6.27570915222168,val,NTU,low_risk
S015C003P017R002A042,0.05012178,0.28242946,0.04050425,0.080911614,0.3043363,0.057658818,0.24452138,-0.14160293,0.120690465,3.0153122,8.285144,2.342788,-0.1300788,0.9787059,0.11952007,1.7404015,0.14994037,0.19044462,0.01026992003804248,0.9880304752188748,0.0016996047430830037,-3.792919397354126,5.134777545928955,-2.939190626144409,val,NTU,moderate_risk
S015C003P017R002A043,0.03475849,0.3149564,0.04425609,0.03163059,0.30313236,0.044835977,0.83671635,0.60172427,0.09295413,10.97067,51.26612,9.218234,-2.9852543,3.4148986,0.06854381,1.1499306,0.11346815,0.15772423,0.02449454297465019,0.03933622026536213,0.9361692367599876,-5.629876136779785,-0.406126469373703,2.9452664852142334,val,NTU,high_risk
S015C003P019R001A008,0.039672732,0.1490694,0.026314337,0.0544959,0.24301003,0.042653825,0.1809905,-0.10208301,0.105591364,67.31306,69.1418,1.0326247,-0.399148,0.88481975,0.07200811,1.2208385,0.12740181,0.15371615,0.574639659284952,0.33009082474637946,0.09526951596866828,0.5211130380630493,-1.3301403522491455,-0.5872913002967834,train,NTU,low_risk
S015C003P019R001A009,0.019936817,0.08272579,0.013629995,0.024236761,0.07174733,0.015693627,0.14822198,-0.035453722,0.038826898,69.1219,72.469925,1.5745958,0.022721767,0.7083106,0.040185302,0.46865198,0.05991114,0.073541135,0.42274683213760983,0.3574532580593211,0.219799909803069,0.6767929196357727,-1.604905128479004,-0.5237690210342407,train,NTU,low_risk
S015C003P019R001A042,0.02219543,0.08535503,0.015676776,0.025625978,0.0663782,0.015365,0.110610306,0.01566261,0.038371384,3.2515452,7.87272,2.4377089,-0.26480532,0.5778694,0.047932856,0.655451,0.0648353,0.08051208,0.006474087447180415,0.9664934766832107,0.02703243586960891,-2.0110745429992676,4.4076433181762695,-3.5285468101501465,train,NTU,moderate_risk
